GO.ID	Term	Annotated	Significant	Expected	Rank in weightFisher	classicFisher	weightFisher	p.adj
GO:0120116	glucagon processing	1	0	0.38	14533	1.00000	1.00000	1
GO:0120169	detection of cold stimulus involved in t...	1	0	0.38	14534	1.00000	1.00000	1
GO:0120189	positive regulation of bile acid secreti...	1	0	0.38	14535	1.00000	1.00000	1
GO:0120211	proacrosomal vesicle fusion	1	0	0.38	14536	1.00000	1.00000	1
GO:0120221	maintenance of ciliary planar beating mo...	1	0	0.38	14537	1.00000	1.00000	1
GO:0120252	hydrocarbon metabolic process	7	0	2.67	14538	1.00000	1.00000	1
GO:0120253	hydrocarbon catabolic process	3	0	1.15	14539	1.00000	1.00000	1
GO:0120256	olefinic compound catabolic process	1	0	0.38	14540	1.00000	1.00000	1
GO:0120302	background adaptation	2	0	0.76	14541	1.00000	1.00000	1
GO:0140018	regulation of cytoplasmic translational ...	1	0	0.38	14542	1.00000	1.00000	1
GO:0140041	cellular detoxification of methylglyoxal	1	0	0.38	14543	1.00000	1.00000	1
GO:0140048	manganese ion export across plasma membr...	1	0	0.38	14544	1.00000	1.00000	1
GO:0140074	cardiac endothelial to mesenchymal trans...	2	0	0.76	14545	1.00000	1.00000	1
GO:0140121	Lewy body formation	1	0	0.38	14546	1.00000	1.00000	1
GO:0140122	regulation of Lewy body formation	1	0	0.38	14547	1.00000	1.00000	1
GO:0140123	negative regulation of Lewy body formati...	1	0	0.38	14548	1.00000	1.00000	1
GO:0140157	ammonium import across plasma membrane	1	0	0.38	14549	1.00000	1.00000	1
GO:0140207	tripeptide import across plasma membrane	2	0	0.76	14550	1.00000	1.00000	1
GO:0140227	serotonin-gated cation-selective signali...	5	0	1.91	14551	1.00000	1.00000	1
GO:0140231	anterograde axonal transport of neurotra...	1	0	0.38	14552	1.00000	1.00000	1
GO:0140273	repair of mitotic kinetochore microtubul...	2	0	0.76	14553	1.00000	1.00000	1
GO:0140274	repair of kinetochore microtubule attach...	2	0	0.76	14554	1.00000	1.00000	1
GO:0140298	endocytic iron import into cell	1	0	0.38	14555	1.00000	1.00000	1
GO:0140329	lysophospholipid translocation	1	0	0.38	14556	1.00000	1.00000	1
GO:0140462	pericentric heterochromatin organization	1	0	0.38	14557	1.00000	1.00000	1
GO:0140484	5-aminolevulinic acid import across plas...	1	0	0.38	14558	1.00000	1.00000	1
GO:0140667	regulation of oxytocin production	1	0	0.38	14559	1.00000	1.00000	1
GO:0140668	positive regulation of oxytocin producti...	1	0	0.38	14560	1.00000	1.00000	1
GO:0140739	NLRP6 inflammasome complex assembly	1	0	0.38	14561	1.00000	1.00000	1
GO:0140745	siRNA transcription	1	0	0.38	14562	1.00000	1.00000	1
GO:0140882	zinc export across plasma membrane	4	0	1.53	14563	1.00000	1.00000	1
GO:0140914	zinc ion import into secretory vesicle	1	0	0.38	14564	1.00000	1.00000	1
GO:0140915	zinc ion import into zymogen granule	1	0	0.38	14565	1.00000	1.00000	1
GO:0140917	zinc ion import into mitochondrion	1	0	0.38	14566	1.00000	1.00000	1
GO:0140924	L-kynurenine transmembrane transport	1	0	0.38	14567	1.00000	1.00000	1
GO:0140965	secondary piRNA processing	2	0	0.76	14568	1.00000	1.00000	1
GO:0140972	negative regulation of AIM2 inflammasome...	1	0	0.38	14569	1.00000	1.00000	1
GO:0140975	disruption of cellular anatomical struct...	7	0	2.67	14570	1.00000	1.00000	1
GO:0140990	primary piRNA processing	1	0	0.38	14571	1.00000	1.00000	1
GO:0141006	piRNA-mediated retrotransposon silencing...	5	0	1.91	14572	1.00000	1.00000	1
GO:0141013	purine nucleotide import into lysosome	1	0	0.38	14573	1.00000	1.00000	1
GO:0141167	chromosomal 5-methylcytosine DNA demethy...	1	0	0.38	14574	1.00000	1.00000	1
GO:0150013	negative regulation of neuron projection...	1	0	0.38	14575	1.00000	1.00000	1
GO:0150024	oxidised low-density lipoprotein particl...	1	0	0.38	14576	1.00000	1.00000	1
GO:0150036	regulation of trans-synaptic signaling b...	2	0	0.76	14577	1.00000	1.00000	1
GO:0150038	postsynaptic dense core vesicle exocytos...	1	0	0.38	14578	1.00000	1.00000	1
GO:0150044	regulation of postsynaptic dense core ve...	1	0	0.38	14579	1.00000	1.00000	1
GO:0150045	regulation of synaptic signaling by nitr...	1	0	0.38	14580	1.00000	1.00000	1
GO:0150062	complement-mediated synapse pruning	4	0	1.53	14581	1.00000	1.00000	1
GO:0150064	vertebrate eye-specific patterning	3	0	1.15	14582	1.00000	1.00000	1
GO:0150070	regulation of arginase activity	1	0	0.38	14583	1.00000	1.00000	1
GO:0150072	positive regulation of arginase activity	1	0	0.38	14584	1.00000	1.00000	1
GO:0150102	negative regulation of monocyte activati...	3	0	1.15	14585	1.00000	1.00000	1
GO:0150140	regulation of CD86 production	1	0	0.38	14586	1.00000	1.00000	1
GO:0150142	positive regulation of CD86 production	1	0	0.38	14587	1.00000	1.00000	1
GO:0150143	regulation of CD80 production	1	0	0.38	14588	1.00000	1.00000	1
GO:0150145	positive regulation of CD80 production	1	0	0.38	14589	1.00000	1.00000	1
GO:0150151	regulation of interleukin-17A production	1	0	0.38	14590	1.00000	1.00000	1
GO:0150153	positive regulation of interleukin-17A p...	1	0	0.38	14591	1.00000	1.00000	1
GO:0150175	regulation of phosphatidylethanolamine m...	1	0	0.38	14592	1.00000	1.00000	1
GO:0150178	regulation of phosphatidylserine metabol...	1	0	0.38	14593	1.00000	1.00000	1
GO:0150200	regulation of transport across blood-bra...	1	0	0.38	14594	1.00000	1.00000	1
GO:0150201	positive regulation of transport across ...	1	0	0.38	14595	1.00000	1.00000	1
GO:0160007	glutathione import into mitochondrion	1	0	0.38	14596	1.00000	1.00000	1
GO:0160054	microfibril assembly	1	0	0.38	14597	1.00000	1.00000	1
GO:0160078	negative regulation of lipid droplet fus...	1	0	0.38	14598	1.00000	1.00000	1
GO:0160087	spermatid cytoplasm removal during sperm...	1	0	0.38	14599	1.00000	1.00000	1
GO:0160135	phospholipase C-activating endothelin re...	1	0	0.38	14600	1.00000	1.00000	1
GO:0160165	CD8-positive, alpha-beta T cell homeosta...	1	0	0.38	14601	1.00000	1.00000	1
GO:0160179	intestinal iron absorption	1	0	0.38	14602	1.00000	1.00000	1
GO:0160184	paracellular transport	7	0	2.67	14603	1.00000	1.00000	1
GO:0160194	stereocilium bundle organization	2	0	0.76	14604	1.00000	1.00000	1
GO:0180015	nucleoside import across plasma membrane	1	0	0.38	14605	1.00000	1.00000	1
GO:0180026	mitochondrial small ribosomal subunit as...	2	0	0.76	14606	1.00000	1.00000	1
GO:1900005	positive regulation of serine-type endop...	3	0	1.15	14607	1.00000	1.00000	1
GO:1900010	regulation of corticotropin-releasing ho...	1	0	0.38	14608	1.00000	1.00000	1
GO:1900011	negative regulation of corticotropin-rel...	1	0	0.38	14609	1.00000	1.00000	1
GO:1900053	negative regulation of retinoic acid bio...	2	0	0.76	14610	1.00000	1.00000	1
GO:1900069	regulation of cellular hyperosmotic sali...	4	0	1.53	14611	1.00000	1.00000	1
GO:1900073	regulation of neuromuscular synaptic tra...	3	0	1.15	14612	1.00000	1.00000	1
GO:1900075	positive regulation of neuromuscular syn...	3	0	1.15	14613	1.00000	1.00000	1
GO:1900085	negative regulation of peptidyl-tyrosine...	1	0	0.38	14614	1.00000	1.00000	1
GO:1900099	negative regulation of plasma cell diffe...	2	0	0.76	14615	1.00000	1.00000	1
GO:1900133	regulation of renin secretion into blood...	3	0	1.15	14616	1.00000	1.00000	1
GO:1900134	negative regulation of renin secretion i...	1	0	0.38	14617	1.00000	1.00000	1
GO:1900135	positive regulation of renin secretion i...	2	0	0.76	14618	1.00000	1.00000	1
GO:1900141	regulation of oligodendrocyte apoptotic ...	3	0	1.15	14619	1.00000	1.00000	1
GO:1900142	negative regulation of oligodendrocyte a...	1	0	0.38	14620	1.00000	1.00000	1
GO:1900143	positive regulation of oligodendrocyte a...	2	0	0.76	14621	1.00000	1.00000	1
GO:1900159	positive regulation of bone mineralizati...	3	0	1.15	14622	1.00000	1.00000	1
GO:1900190	regulation of single-species biofilm for...	2	0	0.76	14623	1.00000	1.00000	1
GO:1900191	negative regulation of single-species bi...	2	0	0.76	14624	1.00000	1.00000	1
GO:1900228	regulation of single-species biofilm for...	2	0	0.76	14625	1.00000	1.00000	1
GO:1900229	negative regulation of single-species bi...	2	0	0.76	14626	1.00000	1.00000	1
GO:1900281	positive regulation of CD4-positive, alp...	1	0	0.38	14627	1.00000	1.00000	1
GO:1900450	negative regulation of glutamate recepto...	1	0	0.38	14628	1.00000	1.00000	1
GO:1900480	regulation of diacylglycerol biosyntheti...	1	0	0.38	14629	1.00000	1.00000	1
GO:1900619	acetate ester metabolic process	6	0	2.29	14630	1.00000	1.00000	1
GO:1900620	acetate ester biosynthetic process	3	0	1.15	14631	1.00000	1.00000	1
GO:1900673	olefin metabolic process	2	0	0.76	14632	1.00000	1.00000	1
GO:1900719	regulation of uterine smooth muscle rela...	1	0	0.38	14633	1.00000	1.00000	1
GO:1900721	positive regulation of uterine smooth mu...	1	0	0.38	14634	1.00000	1.00000	1
GO:1900729	regulation of adenylate cyclase-inhibiti...	1	0	0.38	14635	1.00000	1.00000	1
GO:1900731	positive regulation of adenylate cyclase...	1	0	0.38	14636	1.00000	1.00000	1
GO:1900749	(R)-carnitine transport	3	0	1.15	14637	1.00000	1.00000	1
GO:1900753	doxorubicin transport	1	0	0.38	14638	1.00000	1.00000	1
GO:1900826	negative regulation of membrane depolari...	1	0	0.38	14639	1.00000	1.00000	1
GO:1900827	positive regulation of membrane depolari...	1	0	0.38	14640	1.00000	1.00000	1
GO:1901000	regulation of response to salt stress	4	0	1.53	14641	1.00000	1.00000	1
GO:1901027	dextrin catabolic process	1	0	0.38	14642	1.00000	1.00000	1
GO:1901032	negative regulation of response to react...	1	0	0.38	14643	1.00000	1.00000	1
GO:1901052	sarcosine metabolic process	2	0	0.76	14644	1.00000	1.00000	1
GO:1901053	sarcosine catabolic process	1	0	0.38	14645	1.00000	1.00000	1
GO:1901073	glucosamine-containing compound biosynth...	2	0	0.76	14646	1.00000	1.00000	1
GO:1901082	positive regulation of relaxation of smo...	1	0	0.38	14647	1.00000	1.00000	1
GO:1901128	gentamycin metabolic process	1	0	0.38	14648	1.00000	1.00000	1
GO:1901146	mesenchymal cell apoptotic process invol...	1	0	0.38	14649	1.00000	1.00000	1
GO:1901161	primary amino compound catabolic process	1	0	0.38	14650	1.00000	1.00000	1
GO:1901170	naphthalene catabolic process	1	0	0.38	14651	1.00000	1.00000	1
GO:1901175	lycopene metabolic process	1	0	0.38	14652	1.00000	1.00000	1
GO:1901176	lycopene catabolic process	1	0	0.38	14653	1.00000	1.00000	1
GO:1901207	regulation of heart looping	2	0	0.76	14654	1.00000	1.00000	1
GO:1901208	negative regulation of heart looping	1	0	0.38	14655	1.00000	1.00000	1
GO:1901210	regulation of cardiac chamber formation	1	0	0.38	14656	1.00000	1.00000	1
GO:1901211	negative regulation of cardiac chamber f...	1	0	0.38	14657	1.00000	1.00000	1
GO:1901246	regulation of lung ciliated cell differe...	3	0	1.15	14658	1.00000	1.00000	1
GO:1901247	negative regulation of lung ciliated cel...	1	0	0.38	14659	1.00000	1.00000	1
GO:1901248	positive regulation of lung ciliated cel...	2	0	0.76	14660	1.00000	1.00000	1
GO:1901249	regulation of lung goblet cell different...	1	0	0.38	14661	1.00000	1.00000	1
GO:1901251	positive regulation of lung goblet cell ...	1	0	0.38	14662	1.00000	1.00000	1
GO:1901257	negative regulation of macrophage colony...	1	0	0.38	14663	1.00000	1.00000	1
GO:1901258	positive regulation of macrophage colony...	4	0	1.53	14664	1.00000	1.00000	1
GO:1901290	succinyl-CoA biosynthetic process	1	0	0.38	14665	1.00000	1.00000	1
GO:1901291	negative regulation of double-strand bre...	1	0	0.38	14666	1.00000	1.00000	1
GO:1901304	regulation of spermidine biosynthetic pr...	1	0	0.38	14667	1.00000	1.00000	1
GO:1901307	positive regulation of spermidine biosyn...	1	0	0.38	14668	1.00000	1.00000	1
GO:1901318	negative regulation of flagellated sperm...	5	0	1.91	14669	1.00000	1.00000	1
GO:1901330	negative regulation of odontoblast diffe...	1	0	0.38	14670	1.00000	1.00000	1
GO:1901335	lactone catabolic process	3	0	1.15	14671	1.00000	1.00000	1
GO:1901344	response to leptomycin B	1	0	0.38	14672	1.00000	1.00000	1
GO:1901346	negative regulation of vasculature devel...	1	0	0.38	14673	1.00000	1.00000	1
GO:1901373	lipid hydroperoxide transport	2	0	0.76	14674	1.00000	1.00000	1
GO:1901384	positive regulation of chorionic trophob...	1	0	0.38	14675	1.00000	1.00000	1
GO:1901492	positive regulation of lymphangiogenesis	3	0	1.15	14676	1.00000	1.00000	1
GO:1901494	regulation of cysteine metabolic process	1	0	0.38	14677	1.00000	1.00000	1
GO:1901497	response to diphenyl ether	1	0	0.38	14678	1.00000	1.00000	1
GO:1901502	ether catabolic process	2	0	0.76	14679	1.00000	1.00000	1
GO:1901529	positive regulation of anion channel act...	2	0	0.76	14680	1.00000	1.00000	1
GO:1901557	response to fenofibrate	2	0	0.76	14681	1.00000	1.00000	1
GO:1901558	response to metformin	2	0	0.76	14682	1.00000	1.00000	1
GO:1901563	response to camptothecin	4	0	1.53	14683	1.00000	1.00000	1
GO:1901594	response to capsazepine	1	0	0.38	14684	1.00000	1.00000	1
GO:1901620	regulation of smoothened signaling pathw...	1	0	0.38	14685	1.00000	1.00000	1
GO:1901621	negative regulation of smoothened signal...	1	0	0.38	14686	1.00000	1.00000	1
GO:1901624	negative regulation of lymphocyte chemot...	3	0	1.15	14687	1.00000	1.00000	1
GO:1901625	cellular response to ergosterol	1	0	0.38	14688	1.00000	1.00000	1
GO:1901629	regulation of presynaptic membrane organ...	1	0	0.38	14689	1.00000	1.00000	1
GO:1901631	positive regulation of presynaptic membr...	1	0	0.38	14690	1.00000	1.00000	1
GO:1901684	arsenate ion transmembrane transport	1	0	0.38	14691	1.00000	1.00000	1
GO:1901696	cannabinoid biosynthetic process	3	0	1.15	14692	1.00000	1.00000	1
GO:1901706	mesenchymal cell differentiation involve...	2	0	0.76	14693	1.00000	1.00000	1
GO:1901732	quercetin metabolic process	1	0	0.38	14694	1.00000	1.00000	1
GO:1901733	quercetin catabolic process	1	0	0.38	14695	1.00000	1.00000	1
GO:1901787	benzoyl-CoA metabolic process	1	0	0.38	14696	1.00000	1.00000	1
GO:1901810	beta-carotene metabolic process	1	0	0.38	14697	1.00000	1.00000	1
GO:1901825	zeaxanthin metabolic process	2	0	0.76	14698	1.00000	1.00000	1
GO:1901826	zeaxanthin catabolic process	1	0	0.38	14699	1.00000	1.00000	1
GO:1901827	zeaxanthin biosynthetic process	1	0	0.38	14700	1.00000	1.00000	1
GO:1901845	negative regulation of cell communicatio...	1	0	0.38	14701	1.00000	1.00000	1
GO:1901846	positive regulation of cell communicatio...	2	0	0.76	14702	1.00000	1.00000	1
GO:1901859	negative regulation of mitochondrial DNA...	1	0	0.38	14703	1.00000	1.00000	1
GO:1901876	regulation of calcium ion binding	2	0	0.76	14704	1.00000	1.00000	1
GO:1901877	negative regulation of calcium ion bindi...	2	0	0.76	14705	1.00000	1.00000	1
GO:1901895	negative regulation of ATPase-coupled ca...	3	0	1.15	14706	1.00000	1.00000	1
GO:1901962	S-adenosyl-L-methionine transmembrane tr...	1	0	0.38	14707	1.00000	1.00000	1
GO:1901980	positive regulation of inward rectifier ...	1	0	0.38	14708	1.00000	1.00000	1
GO:1901986	response to ketamine	1	0	0.38	14709	1.00000	1.00000	1
GO:1902020	negative regulation of cilium-dependent ...	5	0	1.91	14710	1.00000	1.00000	1
GO:1902025	nitrate import	3	0	1.15	14711	1.00000	1.00000	1
GO:1902068	regulation of sphingolipid mediated sign...	2	0	0.76	14712	1.00000	1.00000	1
GO:1902070	positive regulation of sphingolipid medi...	1	0	0.38	14713	1.00000	1.00000	1
GO:1902080	regulation of calcium ion import into sa...	4	0	1.53	14714	1.00000	1.00000	1
GO:1902081	negative regulation of calcium ion impor...	2	0	0.76	14715	1.00000	1.00000	1
GO:1902082	positive regulation of calcium ion impor...	2	0	0.76	14716	1.00000	1.00000	1
GO:1902104	positive regulation of metaphase/anaphas...	1	0	0.38	14717	1.00000	1.00000	1
GO:1902159	regulation of cyclic nucleotide-gated io...	1	0	0.38	14718	1.00000	1.00000	1
GO:1902161	positive regulation of cyclic nucleotide...	1	0	0.38	14719	1.00000	1.00000	1
GO:1902173	negative regulation of keratinocyte apop...	1	0	0.38	14720	1.00000	1.00000	1
GO:1902178	fibroblast growth factor receptor apopto...	2	0	0.76	14721	1.00000	1.00000	1
GO:1902203	negative regulation of hepatocyte growth...	1	0	0.38	14722	1.00000	1.00000	1
GO:1902204	positive regulation of hepatocyte growth...	1	0	0.38	14723	1.00000	1.00000	1
GO:1902220	positive regulation of intrinsic apoptot...	1	0	0.38	14724	1.00000	1.00000	1
GO:1902223	erythrose 4-phosphate/phosphoenolpyruvat...	3	0	1.15	14725	1.00000	1.00000	1
GO:1902225	negative regulation of acrosome reaction	1	0	0.38	14726	1.00000	1.00000	1
GO:1902228	positive regulation of macrophage colony...	1	0	0.38	14727	1.00000	1.00000	1
GO:1902239	negative regulation of intrinsic apoptot...	1	0	0.38	14728	1.00000	1.00000	1
GO:1902247	geranylgeranyl diphosphate catabolic pro...	1	0	0.38	14729	1.00000	1.00000	1
GO:1902250	regulation of erythrocyte apoptotic proc...	1	0	0.38	14730	1.00000	1.00000	1
GO:1902251	negative regulation of erythrocyte apopt...	1	0	0.38	14731	1.00000	1.00000	1
GO:1902261	positive regulation of delayed rectifier...	3	0	1.15	14732	1.00000	1.00000	1
GO:1902270	(R)-carnitine transmembrane transport	3	0	1.15	14733	1.00000	1.00000	1
GO:1902296	DNA strand elongation involved in cell c...	1	0	0.38	14734	1.00000	1.00000	1
GO:1902298	cell cycle DNA replication maintenance o...	2	0	0.76	14735	1.00000	1.00000	1
GO:1902311	regulation of copper ion transmembrane t...	1	0	0.38	14736	1.00000	1.00000	1
GO:1902319	DNA strand elongation involved in nuclea...	1	0	0.38	14737	1.00000	1.00000	1
GO:1902336	positive regulation of retinal ganglion ...	1	0	0.38	14738	1.00000	1.00000	1
GO:1902349	response to chloroquine	2	0	0.76	14739	1.00000	1.00000	1
GO:1902350	cellular response to chloroquine	1	0	0.38	14740	1.00000	1.00000	1
GO:1902362	melanocyte apoptotic process	2	0	0.76	14741	1.00000	1.00000	1
GO:1902374	regulation of rRNA catabolic process	1	0	0.38	14742	1.00000	1.00000	1
GO:1902482	regulatory T cell apoptotic process	1	0	0.38	14743	1.00000	1.00000	1
GO:1902483	cytotoxic T cell pyroptotic cell death	2	0	0.76	14744	1.00000	1.00000	1
GO:1902488	cholangiocyte apoptotic process	1	0	0.38	14745	1.00000	1.00000	1
GO:1902490	regulation of sperm capacitation	6	0	2.29	14746	1.00000	1.00000	1
GO:1902491	negative regulation of sperm capacitatio...	1	0	0.38	14747	1.00000	1.00000	1
GO:1902492	positive regulation of sperm capacitatio...	2	0	0.76	14748	1.00000	1.00000	1
GO:1902566	regulation of eosinophil activation	1	0	0.38	14749	1.00000	1.00000	1
GO:1902567	negative regulation of eosinophil activa...	1	0	0.38	14750	1.00000	1.00000	1
GO:1902573	positive regulation of serine-type pepti...	3	0	1.15	14751	1.00000	1.00000	1
GO:1902576	negative regulation of nuclear cell cycl...	1	0	0.38	14752	1.00000	1.00000	1
GO:1902601	silver ion transmembrane transport	1	0	0.38	14753	1.00000	1.00000	1
GO:1902606	regulation of large conductance calcium-...	2	0	0.76	14754	1.00000	1.00000	1
GO:1902608	positive regulation of large conductance...	2	0	0.76	14755	1.00000	1.00000	1
GO:1902612	regulation of anti-Mullerian hormone sig...	1	0	0.38	14756	1.00000	1.00000	1
GO:1902613	negative regulation of anti-Mullerian ho...	1	0	0.38	14757	1.00000	1.00000	1
GO:1902615	immune response involved in response to ...	1	0	0.38	14758	1.00000	1.00000	1
GO:1902623	negative regulation of neutrophil migrat...	5	0	1.91	14759	1.00000	1.00000	1
GO:1902668	negative regulation of axon guidance	2	0	0.76	14760	1.00000	1.00000	1
GO:1902669	positive regulation of axon guidance	3	0	1.15	14761	1.00000	1.00000	1
GO:1902722	positive regulation of prolactin secreti...	2	0	0.76	14762	1.00000	1.00000	1
GO:1902724	positive regulation of skeletal muscle s...	1	0	0.38	14763	1.00000	1.00000	1
